# Emin Emax (TeV) Dmin Dmax (deg) effA (m^2)
1.58489e+04 1.99526e+04 -30 -5 1.37022e+03
1.99526e+04 2.51189e+04 -30 -5 1.54588e+03
2.51189e+04 3.16228e+04 -30 -5 1.76461e+03
3.16228e+04 3.98107e+04 -30 -5 1.98035e+03
3.98107e+04 5.01187e+04 -30 -5 2.29749e+03
5.01187e+04 6.30957e+04 -30 -5 2.44290e+03
6.30957e+04 7.94328e+04 -30 -5 2.77442e+03
7.94328e+04 1.00000e+05 -30 -5 2.96776e+03
1.00000e+05 1.25893e+05 -30 -5 3.34300e+03
1.25893e+05 1.58489e+05 -30 -5 3.74242e+03
1.58489e+05 1.99526e+05 -30 -5 4.19528e+03
1.99526e+05 2.51189e+05 -30 -5 4.50890e+03
2.51189e+05 3.16228e+05 -30 -5 4.96040e+03
3.16228e+05 3.98107e+05 -30 -5 5.44947e+03
3.98107e+05 5.01187e+05 -30 -5 5.94295e+03
5.01187e+05 6.30957e+05 -30 -5 6.39185e+03
6.30957e+05 7.94328e+05 -30 -5 7.00876e+03
7.94328e+05 1.00000e+06 -30 -5 7.78898e+03
1.99526e+00 2.51189e+00 -90 -30 3.09323e-06
3.98107e+00 5.01187e+00 -90 -30 3.72555e-05
5.01187e+00 6.30957e+00 -90 -30 1.16993e-04
6.30957e+00 7.94328e+00 -90 -30 2.31266e-04
7.94328e+00 1.00000e+01 -90 -30 4.18563e-04
1.00000e+01 1.25893e+01 -90 -30 7.75811e-04
1.25893e+01 1.58489e+01 -90 -30 1.86694e-03
1.58489e+01 1.99526e+01 -90 -30 3.73519e-03
1.99526e+01 2.51189e+01 -90 -30 7.11995e-03
2.51189e+01 3.16228e+01 -90 -30 1.47564e-02
3.16228e+01 3.98107e+01 -90 -30 3.62374e-02
3.98107e+01 5.01187e+01 -90 -30 7.94253e-02
5.01187e+01 6.30957e+01 -90 -30 1.41911e-01
6.30957e+01 7.94328e+01 -90 -30 2.65559e-01
7.94328e+01 1.00000e+02 -90 -30 5.24209e-01
1.00000e+02 1.25893e+02 -90 -30 9.55794e-01
1.25893e+02 1.58489e+02 -90 -30 1.96019e+00
1.58489e+02 1.99526e+02 -90 -30 3.58348e+00
1.99526e+02 2.51189e+02 -90 -30 6.37292e+00
2.51189e+02 3.16228e+02 -90 -30 1.04823e+01
3.16228e+02 3.98107e+02 -90 -30 1.61825e+01
3.98107e+02 5.01187e+02 -90 -30 2.49759e+01
5.01187e+02 6.30957e+02 -90 -30 3.47969e+01
6.30957e+02 7.94328e+02 -90 -30 4.80407e+01
7.94328e+02 1.00000e+03 -90 -30 6.29766e+01
1.00000e+03 1.25893e+03 -90 -30 8.24265e+01
1.25893e+03 1.58489e+03 -90 -30 1.04380e+02
1.58489e+03 1.99526e+03 -90 -30 1.28694e+02
1.99526e+03 2.51189e+03 -90 -30 1.56493e+02
2.51189e+03 3.16228e+03 -90 -30 1.86070e+02
3.16228e+03 3.98107e+03 -90 -30 2.17380e+02
3.98107e+03 5.01187e+03 -90 -30 2.55620e+02
5.01187e+03 6.30957e+03 -90 -30 2.98670e+02
6.30957e+03 7.94328e+03 -90 -30 3.42302e+02
7.94328e+03 1.00000e+04 -90 -30 3.89223e+02
1.00000e+04 1.25893e+04 -90 -30 4.37750e+02
1.25893e+04 1.58489e+04 -90 -30 5.00231e+02
1.58489e+04 1.99526e+04 -90 -30 5.62654e+02
1.99526e+04 2.51189e+04 -90 -30 6.49151e+02
2.51189e+04 3.16228e+04 -90 -30 7.40431e+02
3.16228e+04 3.98107e+04 -90 -30 7.98547e+02
3.98107e+04 5.01187e+04 -90 -30 8.79423e+02
5.01187e+04 6.30957e+04 -90 -30 1.00269e+03
6.30957e+04 7.94328e+04 -90 -30 1.10057e+03
7.94328e+04 1.00000e+05 -90 -30 1.20608e+03
1.00000e+05 1.25893e+05 -90 -30 1.31143e+03
1.25893e+05 1.58489e+05 -90 -30 1.43923e+03
1.58489e+05 1.99526e+05 -90 -30 1.57687e+03
1.99526e+05 2.51189e+05 -90 -30 1.75689e+03
2.51189e+05 3.16228e+05 -90 -30 1.89367e+03
3.16228e+05 3.98107e+05 -90 -30 2.09241e+03
3.98107e+05 5.01187e+05 -90 -30 2.20888e+03
5.01187e+05 6.30957e+05 -90 -30 2.41756e+03
6.30957e+05 7.94328e+05 -90 -30 2.58237e+03
7.94328e+05 1.00000e+06 -90 -30 2.87163e+03
